id,fecha,cantidad,tipoTrans,cuentaOrigen,cuentaDestino,dateCreated,lastUpdated
372416,2021-03-10,833948.0204554811,6VN0e,ya9qAcBkAFXPvxPym7xqkaxW7cudS1pMcOS5kOOGSrANDFGyuJX3vDzhzjm3HyLSbcbqhFlcUQlU6eX68S5qmnmsqS4po4COVWf4avwdWTu8MLvk88V3noxyUsmEfvzBc8xij2dG0ZNRH7Z8uqbASn0naWgQHgXhNuuFUreyiOMIO03Fnm8fxRZDc9k58pM1,nD8bmiTcdiJPAhE3mRfmwEto1CmfdEqoJ8TnENNh0lPx1eUhq5pY7HoUltdnNMbW41MsCrUoG89cem9CLpZyGIlzdl7taEp1xsQoChiE32PvsfMSemwOJ6bBKVvb5DrMz24ja60egHBaV5WZ6mkPYlQfYCKGFbeiHJ4ad5fjIBAoSWETMtbzZ14kElC0DdLzKazDGVYjkoJEhiVQwNzZhsCgFXqw5Gy,2020-09-24 18:54:33.804051,2020-07-30 02:54:34.920505
505566,2023-08-14,159840.62490570568,p0M,pjaOrI1E5vxyNZQ9CY2sDUXFFusC7EKEMd01pF94wcKIymKwjsW1U7uOr7jObSQKU3GIZrGI6Askv3nrVLFTPoYCGXTGGLBpvACvCW8sloQNHwDaJnsX8QKEr5PiahMKMtgPSb8spPn4z3gfgkqtkDwTVI3Nlk4sP7AvOr,44ALG7ZNOUaRhwpWiRdvQEq1V2x2cxruq1MEUfVNmk49NHXxtMSbG49DzRNNa2b0qREyXYJWKa2bvoCpMK7rYJUH2DbcewOIQ4y37TXv0Dp9O6TBxrOJqMHCOQNnEqdEeekDNuJ38cS43FATInT3a8jW6js6d3fEB4T3G1qYxBGyj0srFRnLhSpM96Huhu6zZ9q20PTrGUh3NC9jEh,2023-05-14 21:53:29.339915,2023-03-11 18:14:02.966853
181152,2021-01-10,419771.3167887768,Ax,W6FxGrVgSlv637IOTUzW3yyIwqMnl21T5l36UWh2Lk1poHoKcVnGrZVypEQji19bUj9YoVbj5KU8NvW6mJGvVhhoEbLbNDEWWkQH3GGoSvvpRHY3AerIVbbGr6rvP3U,nsxaiC9mXEZ8HQ0OoxYOlLC02UVyyZXI5Nyo83jYvnmZUnzpLCyEYRCJdATIWVNTz8OIj88a2cfBYg0mPOWciVcNxTjB5R8lKu40HF6NvaD7sE97AB6a9QyKSHMAulmjQmjqXJok6kJZqei71anUc7BwpxJ6e7zXzUU0OquSO7ChjU9J3TiGPzHvaNNxpJVl,2020-11-23 13:01:13.093028,2023-05-04 06:04:21.971446
572901,2019-06-22,941194.8307480405,GSmaNFv,rSp2J70PKcwxDyoxX9VU65mVtOAy2AqitW0s72ooiAbpPLWNw6GUXf4kbM2acSk18Lmkl9RMDbRXbvtAVwVR6iLylXzI63Xdaoj7B7mQNDbWo3kqPxBMfPPASazOJ4w5enojgYW3qGaB0Gxy3Nwds1qhaAFZGzVXd6Tt,Ea707Xhgb5KZgBG3R41tkmqtHcWXRyV9Z5R9J3sYuv5iLvJVXmwsU8fJDAakAmlpDVdXd89QDz6BLMVmkPzolGTGtkOlEFenZ5WzSeGAVwCiRkWuT14qw61z3K49tN6WVMuOZ1KyN8G5gp2ZtU5HKjhTOxjmGlqi9mwU,2023-11-23 00:58:35.842230,2021-02-19 02:35:24.891560
662843,2019-01-10,749272.4515785937,EIMZQWQZ,bpyOrs93Pm0CZ13YhiHRPijjkep34qUeXg8i64HEXvj7Vk1OfkdWSTkRcT9ffyDKhFk6FRNomXv7gIAxHuWWATMLsK2s0rHP8rCeAfuSBcTtTsQIykckNRwEtOEH7ufgC7Z7RR7WWSSVpVaUsmG8JV,gg8DMRGus46R01ffoIOakIzTGjrL3wDE0eyse0t0QiouCP972tr8Ro8gnbsY3sVv0PFCgn5nkg1ln5IhXk5MbPHxDlIsjf2o5qUYqCVdrUKoOyBNdfqLZMQRU1w1Om85fwaunvgrHsIYPhC44hHTaHQgWUASvU7LERL8Vrg1,2019-07-16 20:11:44.852237,2021-10-28 17:03:09.543477
317816,2019-03-12,850962.3854471925,OZ,fdQp4cZc2NcoV18kK5LrWyMI,lgxbnTfmYWuETDdDBPRZVtUuQuetSujnzjQlpf6MWF0SnpZmtrXxJoaq6xx3IfNRGoZ68dpn4br2aY1plEqnyP4lmjG1OKf5u3JMMHOyKoAL0MSJpL6auctesBfsZ5rRku14BmJKIiKAViwgflEyTwQp1RJNMZf4zCFnHrViES4VKBmH7zcQ8rKNOUzeir59m8rKafuNzfoXo8mEd,2020-06-17 07:56:30.699670,2020-08-05 04:18:36.871684
766415,2020-07-22,865902.1449443512,KacvYek,r4Qwr906Jf4Fthu6C1V3cKyKcqRGAg29ZRnsqgNXlJmHA0sgPbNLgtz446Xqwmtz9hw4rzfFCCBJFSnSZjfYB7BCvGCR5um5AiVvQMGFLpcyUetT9pKgWXC4ZIL5jjvxgyF31D6yNVChEcRyrcvGNunvVY0tNi8ktmoS1bc,kREXpM80VZ2kZ1woKkwGNeqk5oARB0ZZQ6s7jNNWbZdWbyGeoAxRvCCk,2020-12-17 04:53:44.003207,2020-05-31 08:50:46.775442
668889,2022-12-18,271708.33695352933,SQVcZ,3uaHh0Que0NKtHbEsKjEPj7sXxdPdypUYNoBOdyWRWuzKXcjp8XjrOmRBa4k9RG25l5vesM3ZAYPISmK8GqUyA5wBy5ruQ37TXQfaoemb7AqlULhvEYBc8oP6,iRqkXJKGN9t4L7RvIKjg8t95uHhoYMzAjGQrMu,2023-04-30 03:03:47.029079,2022-04-02 15:18:48.144750
806407,2020-05-19,981579.2678902275,rl8,dXl,zYJeCWZE3pLnwklAI1ov66lLjcgXoUJWvsYsvgzLgJ9S5lVsMst18DrCKyYXEHrFwypVUxUSDxLOCNuchYE1uxJ1HJC4RjENZy5wIfiofj9QvsveQistU2WleXvavftGB7TEh2xazbkLQneBmny3wkytMvcU1J7mkc1fHP4pdvfGAC2BXxBmCksm,2019-07-08 01:59:16.137849,2022-04-27 20:22:53.953466
255440,2019-01-14,633564.610841758,4sfQGbl,uQw4lgMZaCiZpWhGQybDxTwBFvqmyTTWQkuaJOaN9hWyTgv2ot0L8ehix6Cn0V3Il0sFx9S8dU8Vjkd8CUcOcGGji39n37eBkFAcyCQNN3ymZpvl1YV086jBjnYIE3xahLPHtoOGTUZEpaR27iynr3rNfLtzkFXAY8Kzb,MBtiOO7yjKVaDlk3nXfQr6ZptqTnZlr6kMBrAmtC1lxsJ58rNR3u687ZF6wlIL50GwsCG0DgeybMGUS2G,2023-07-26 21:14:39.785382,2021-04-25 10:59:11.962835
415080,2023-02-28,476118.27102768654,fUi8R,o6spVxcFC4KGhiuUw0CyGypFtQU1uBRr3bqT1QS7LjGllJb2xK1Yxk8iRNvtp72P9MLRfuOvh4tyYB30tru67YlL1gac9KreQ8vdWa0vbAVNIAiRiqdRo375jHXfq0noehKSat4AdpAIrTS7yVB3TOQn7aPIasmHLVFLhEPyXwix7ZOQ,SkWIw61j2Xfz4zNBb6AhL0dbFoiSsDVVRSvSlpwcWxRYyixeALNicc35dwo98K2j3zUFfabkfqgZNjRI5WvjdzooB5QN7FBJRW7gzZ8Lf0I4GBaWvNPZuaM,2019-09-30 21:27:08.463518,2019-02-08 10:41:15.189149
807885,2022-11-23,625664.0907360895,q,sbJ8SlLgGGSoGQqUZchgkCINVcd4TYZySJHHRnXpiWi0oW7g3FnCPF42lR89SHUd6KPMM3wZ0fAC0JC5fqyaPwFKpyrqskHPrpwYkStJ6VmjmlFAXyUKerkiSqnmd7vdt71R7wP7dZfp42jKXJ9Ah5b1yJVARiIrSxJlkjhJ,BllqgcGIy1u1gtS6jptZ2pYMarWKS0Dw8uMrWJeFDotfkZxUH47HNIqgSxkjXn4jXymjuDn5sp9f2efmjhT0ZL2cDLLu64nfezIfbYz4i5UNJROlLHEexxCzeF5JUXLWQ5kh0pgRtLF6EIRDwBR6T7SI85DPvvFbl1AQcXKemHAdWi2G,2023-08-26 23:32:37.401920,2020-02-08 09:06:47.690809
838641,2022-11-05,152744.87867498986,dOeqR29,3NTy4RODv0SXWoBwfmtbCHyHQjyfXr0WBEwct2XNMq9XysKWq4AnS9khKeIZS3ITocGuTUBYdP4jzQp3wSt37pRY6XF5ol9bl97yplf17xuMVtdZTwyEPUxMRe8TuZVIOOubp,D6lfZnvBXpPp9vCpgyVHdg26ujb69V7mEk4QechWlXzLzhEwAjd5BQ4Dh8jC07Xtb2iVs5Z0DdkE4rU8xkWFihfryTNBXrbchcwQbN52UJAdiJpI8fX6JqSicP1AV5q,2020-09-28 11:22:34.950412,2020-03-26 01:13:54.157207
42666,2020-11-13,513543.3398279349,0GP9DaXH,VktPxjrKwogNnTDTVJnTPzrcn5GZjQvUkSEsAAE57bkZluDk2T0bvYStiaCCoDyRTJmXsCTFfQE2I84FjJyt5IFUjsWKI1oXWXOzoYf3KnPabA9GAUoHwkpMZXT6HLla4NjVheB7sjff7A82Cx3J7c8vW1EXRkCuvtFu4PqIScqRVTb2TeQPMACjwlcRg5DjmcCI4M4SWAsEn9Bvw3mc,xam8E37PfWWLYJmfHrW0gjH7PmqUQxhzpTF0kWW9ojqeLkPSw2XKsMLLTxvFJ0DdzayXr7gox4NLHxAvqG2sOuAPwu2mplfCvYgGGF5ON5GJSCyB6GfZXJUefiFcD30g1uNAZEI9Ks0u87SekowlYRppTtYPpdbjd7Ld7llqp41n7rNc1vEbCoGWriQgAQn6o6B8IPucjoA6sJC14y4g75VECwhpkttYURU5zkj0ZftE7iVLCScjuTMh5,2019-07-07 10:05:06.200479,2022-01-29 04:00:25.609691
417721,2022-09-19,426697.30412279244,uiNDta,I2Fl3FX4NU5F6IJI61qUafcmnaTUV18Wjsf9GWZn0zNqGRpWWi,IQDPuql4TPOEA4UCwsEJ5oQ1Kt4jBEnVoQ4wnKQaXGvRbEq9FtiZYjdA144yJIzAr3IEgeCLCxRBpoSYdChvx4nCu6QDylDoIKT4C3ecVo6UhnCDC01BXk7DyJCIvtQCIFXQzrjRXqtdJp4R46uug9IfrfQDrzuLDgJTWB0RfPoSMV79XT5sZiAZnvlgSdRegpGg4iVMF6Ow3Q4hFmivAh00ktVmUjP50evVDOIlW,2021-04-20 10:24:31.382377,2020-03-13 21:54:05.911520
863987,2020-12-16,511749.49194712256,R83pomm3C,Dt5o1r6e2AlM8gn8JNJh0yYfUVsei7GQd7UsbYHJMLrxhTonhnhVCZMtXQgwyO6GKweVYCdOxiQHF,g1bse90TEtG6lnONQMh34iGV4MMw6KDQLEJVhSjwmfvgsAT0J7uVrKyWWh94Kucaaz4rAVR,2020-12-13 19:12:32.384693,2020-03-14 08:37:07.132754
298652,2021-02-19,242619.18987451142,hQjlP1Zf,Sa90DmIPITrh9K53Vnk021Z3sB7eXXJkTRMqY14aPtFbSWMsMHim5OykgFelXSXvgUhZrRhg0q7yXYGDdK8NYvjRWEACxOfwp6W10CdXWf2MOuLWuS5Z1euNwG8a7W07ssQj98xJS1WWSffLzzyC9D0J42KKoK1yUyKrkp1GJGetOLkoK8VTvpAsb0hSrt,nXgFPHKnKO6lSBE7kdkREHxxvRgCzTgI5GrgLGRC2LqC2ZsLRescBqTlkot2zj43PdoC2CQqC73k3elho9yK88ivzCVgfNqZAuLTcBFwTc08HQAuYbIlmFvzEg3b1Cz9q83IryS7MTvYIIdgxAOHJSgPcYOjE8MraM3o8YUmRkoFctiQiUvNR2ys5Qu6ABo0pgi4uhAUUYSE7xUCgUe7OOhJ,2021-06-03 16:08:34.545351,2019-11-07 17:37:48.982464
609169,2020-07-01,905445.2431775017,Fp2G,syFhSWclmvch6PYUDcBbuRyGztrXnO9EXsSngmmW6radjzeLj9INGcElVSm8VTRcr1ewipPHdu7f9ubsxuDUZHKdn3XJMLfyra531oTm9oOO93AHEzIaj2aON8QrVIZcBgkLFBtoEhc8iSc7E7xNNPV2t78a9gAMXXQxPStgoUtKj5VEBKwYDIDRvuEgOE8HXssZlWYYi8VK6sOWTgJQZzlHebcx6csWgrsxk3,0V4xt7DY6WqtGByVO3NuK251XYqgJLC7fITErDPc6yuQXEcbJViaYwHIvMv7yJw0cFqX162rP66URDbNuhR4toN8UW5GrIC7FZ9OKUnu7sUeQVTf5KHUC2dKFfiIly8nELRPyRY2Y4A36gOC3w4K0JXlrxIb2v9pGBTdZ5tfmHd04JwhmBIQvmjndgM4Ge9tUns26EnXDFpnxekPVXjvLJF5vwkeTw9rwecxHVACP3WY5Tg7L9txjnW,2021-03-12 09:53:12.941534,2023-03-28 23:21:15.160650
918534,2023-11-26,310139.0623671627,Hi7hdUDZ,jf8rL8mb3e2Ecj8xMRHsJOGWilC3BeI7UKjlbYutTRXF93dyCQLpcUc5frEXxH6fbrmqASHJRfxg5M23YZDbDee7clPAf004JDNq0HCCieVft3sRv8uwOh,uqXrsWc5QpkdXt5i5T639qdGyk9Wepj9c19QOYnB9EB9FK9Icnf4sus9pw9BJFDwdr78zXrmbQDFpfLp4x3GUb3gxqDksRr4yi9BJDdhzR4kfYEXZft3K4T2pQ5EODfzeHS8X,2020-06-01 01:06:43.748477,2021-04-19 22:57:03.286373
832505,2022-04-28,441061.62980767374,7VVMcGr9,MJCzCGgtuJXanphrnJUi3aTmgod73y8wo36hUpT8t3OmdFHsLjvVvPOaJ5zkW3R1f0CGQ2kv17LkivGpTO9R5Bvuuf8cwF95r4OFk9qH0B1gwmKUdutIMVbb,Vq1HmlHji,2019-06-09 04:23:54.510458,2019-01-11 10:45:11.188893
891684,2023-01-06,624494.5450045613,TacUxdQRJu,Ox79tyiw2m8mLiTr0qzJnDbSdTNNq6z7Q0KNxSlexhOWiIKnGFdgT,OyVEMlWLeotywsjSIEqachotc2Ev0C5qiEsZIGdGMM9qVA5ZaqnR8aSQNKG0wKnYTx8AN8C7CpIjBL1iLYrOe3f5HhzdWWKywQhryg8Nrg5a0tGGcbhfyy5lVim1EHKAgekGVMIshT1DUu9F5YKS1rCWUceV1ZIe81Z35Jtep6Bhvkyzj0ifHOtKBFdhEFaXEnUSfS,2019-06-16 12:40:36.387822,2020-01-30 04:16:54.880299
132131,2022-04-19,511659.1777802724,4vwTF9h,QrinIJHyckTZH2G8EsxsGRgMEGVsZUUG4tec3YWo8EhYkGHv,U32y6OgUTBdsqpyYOZWkspJgBWYezZE,2019-06-18 20:42:03.204390,2019-08-28 15:45:30.014186
368781,2022-09-21,587307.7675429629,FGa8K,PTf1OmPEVEEmW9DstUG4yfIJ13TgJgaaUSSzrrP9nCOBplPxzC1sya9lfNsFauHOGSLS5qoc7crZvmXg8n7nx1yMcyU7JW6tUV2KgvwlKmzsty7oNpw2QKh4OQeOPzA7XAC2HSpxnr7SzCx1ZgDyKQqnkteAsZcDS25MqWljZ0da5o3ah4Z1Ih96sOzN1C035xcDZrwDlgRdg5i4mqlX7vzlmmlUWuF9MA9SkuyDMK5xwIRdB,EiO92JRZpMwHlO7KYZtKl4N79YIPZy8mjLhZVPPMoXbcP2zTMAF1iF2RzD,2021-03-30 23:56:38.484027,2023-11-21 21:35:20.338094
949607,2020-12-16,49856.56345831995,MRh,kvZmr4IM1rpeUjf5Iva1GcmpSB3thnnazOqZHpVKd2emZAPjlaPv6bQpiz8HPbLyLaJhf9iGYfEPxpMLazcNRxw80uQ1v6yUeE36H8H61ZpOc9EUlhNpI946DdudEfIE50mmMYlLjNAQ7wmgWIAGCtM4WtsP,IzJ6d0fK0SPecnELIHDqf3NbFHre0cZzptMCvFC7aYabvAUdzqWyVQwBIRsM8X0LQfqwSKgYLu291vll0XC9rHhmx09NtecGfuiaEnoz9RLRfE,2022-03-09 11:47:50.242193,2022-03-14 13:18:50.694068
843903,2021-07-19,586123.4948167108,2p,7UU4GQVCi6CCjrUa8QdEF3UAx8FxuVrLhbt2n98kZv5DPW5J3rN0iQhFVxb2P0aUhARyF13IX5shES6VhSgjW20t6zIPmIRtogzSiIwegrMwZM9WQoD7xh2PTqG66cT2Lml27k5oOxrcMIkzzdqCLyHX52WTlhO1xnBTCgyjP4hDiBSMDdL1VQAIqMpqii,KWTNWrDRT5lKe03Yz1C9NNdsHMggUvmQx0W71AE7ZWNlzOejnqEXGy9tUyBBXXpn8BjGA54jaAR3B8FYnIikw4,2022-09-04 12:10:58.991171,2020-03-23 15:17:40.596676
375682,2020-05-06,532806.2650155069,UOY0r,eSDyfeuUvPcPgCA8y8XUUyD9FRu4yd1mIrn0G0xp6uJKp9gkZidY70DXhrQwXbXU9KmgGY2nHNEfyzFajp7XHtIGJZksawiU9D0fkpZGp0VwCByVocBtIsXs0PSCOLIYE92YeVcTZ6fkS7k,YCj0hNg4p3V3gnjcpihESnURsA1BaJBDUIo5xV,2023-10-08 21:50:54.237616,2022-08-28 12:22:00.621775
475067,2020-12-05,550024.9313601375,IqjfSp2j3,B3Hc4jtq9mxYEn82PtgkGgh2oRvjDpDCzsUjOlaZn0tMoj1poiYFenOLNfF0eBt4LGJOleB7QV2NQ9XBFU6BkFvfuRJBEOX6KjRuSUtQ9Bp5C39i7sjcREQgGZex49FP1jBipTcZ16Oz1at4SUguVfx3dokjzZjEG1I21S0z2yFUDZhldARSC2G2c1HltqEmUrQ9F8oHFoi9ANQLHi2X8pv48VwtKbRRrXTBjX,FWNUpulBbSKdFZi2wq4Tdu9rogFZvI7uJS7UNWPqiBVo5q,2023-03-21 14:01:44.687952,2021-03-10 18:00:15.331019
272838,2022-09-01,808552.0682811891,KRA,g5qNehNmEKuYWbMud8N1HWLi4hRfEhvPoAEIlg7ojjx9MyYwZjWz88NVdqjFOG6Pbhg92m9NvZr3AB54EcB5Mp7lPrgh2Y90QMZH6Z16upPtfw,Zy0qHZJAwtxIXD3x57ksAMYRjrzikwdjt6t6Y7fucC7yUNsiYhby6tvQROxPuI7bz5F9SRIMrN6pbhqqGTw11aKEQ7Ezez2yKwacqB3gVEcJWOr59HFRyVPIvzry49FDNf69FTzuaU9YOGeb1lhnfWqvAnJbZlVyu9WBbuGEdKNkoUBoXclIQF56DtexPURV6yNLjYBjCXGgHIm5NEz5ogZIDutIedv6GCXbOCS2HDGfBAh53YuI5GcqV3Qe2,2022-12-29 05:42:33.438447,2022-10-16 15:39:05.641749
46959,2020-06-11,842839.5834431387,gfBMwWp5PT,TGImXOhpuwHN1Kf27co7gGbeQW89POpjNUDY2p9jgSRwN8GC4FeehnvplqsbflANffuoqTA3s3zfcrKw3Ii00BxdbJWnFJIGZ9etwCOylfnrvZirTPHz0NSH6WW6PAW71qAS3xzEkhCYscMZ6qKQPJ,YpLP4paFOI0CY2vgWpDVWRO9m64p9pYNznRTzA1p6sCWtLTCKknre6AS77Ajs3ovKhHZlvA4dLZwicaaSwzZWENzaGohHGjXxPPlpGuSVOG3lPHUJpnFuIKIoAnuwPg04hmVRW9fm0NU0Xuj2Hsv7Wr2Zg50Dvs1r8Pn0zE8d47PF8psuSYRhAFCBXdPySzaTyhyZgkoTKXnLoqkXyxfoh0qNKZTTfVa0MG,2020-03-17 22:00:00.683829,2022-06-25 19:30:46.673686
305778,2022-01-18,270269.9378380751,PN,47VrzLrkjzSqOtDjSQQZN2jG2wt4VcVobkoCAagE8,pFAE0EC60le6BQs2QDstSMv1W21wkzKvrR1WvSC3jWAROtZFHKttZ5d94YYp7hxKyRx4pSGJBhTjVBsZkrDMAfWmWqkIpmSBR7dQZMys8foV9SFmZwkE7hgnR8B9zeXuWxMrSLOent8oprMG5XvE822JCkW4rXpdvfZMvrIQQa08i2FLOatddLpMrF089ETMBARovfgIvRqkqnDnpGcgtvxque0z7Fd,2022-04-05 07:59:29.367957,2022-07-12 00:43:03.374905
740518,2020-04-06,612991.052597404,q52g,Sqh,DZepd98oPInkEEKVpO7As4pCURXuJp0dT8XFYGJrtNjyXDaiqogBYwK1WmT7gDAv0fH35jwSiR46HR4mGXaB0LK4t7b0T41zeK9PsJcUvVPGEFewaWHC8nYEON0jf386JFMNnU0sX31Pg1usYDXs75clP21ayHoYyfkAOX8sUTcLXieWLstZ9zZAWkRcVz55D,2019-04-17 12:16:16.081635,2021-08-01 11:00:16.489599
766920,2021-01-10,223035.92048298355,NU,YNSdZRIN05ruxYQiRgv45sTy8tcV9aHFLLxYrT903clElsU61v3kjpmA0nRw8YtqbrgCZWUBcJFYVZ9t6T1YnVzxceL269hNEueakoF3z3oYCcQ4iTnwt2o,yVxCgtlD7Y1Uga9ctPDO5kDKDEdVmKqs9cc5kpqLX2evbX0UhHqTvyIZVLuDOnbPNBQipRIsOD57QsC3By9NJlO0zC3BINBbQB7Y,2022-10-16 00:57:35.461303,2022-06-25 01:00:48.718899
13647,2020-08-28,202967.41833958027,pAsd2Dv,hypp3zGUqfJ6bzie43abGU2hJMMxN1itfIlN7vLPl4JmLoQiot9qsKWIwuWUdtBQwJBzPNP90gEtLcn70tixVxADC4GwPbAsIIG1FmS0nqU1GbDgVYdLhVTSc1bfVJCGX10byrrEQl3TzHqk9AceAaiTcckmhj1ZXMSTynqNFz5zywsw66TCX8BOoLUuRFUiXcwdCSvpdzDZEMcByMg,nPRqRy5VcveIGBzpPztKVVhDQg60qByxkcx9wC0HrzvKOrMcFDvCiAfBIyCLBK4Zgu361AINuIlLi1JtuAHAlRlyiWEUah6t0McqCUcf13,2019-01-15 09:52:42.742043,2020-12-07 11:47:49.978541
438927,2019-04-29,560604.5768297459,fTLzBHGT8X,9th0zhGDk0K7twWQHPg4tx8uT7dUcXuyNzNC6n1an1S,JNaXCSeTx0dGFZihYEwSuWgJJiFvfxUAXp5gqA4q8ojsD9pCTpRHLElhb5tmRXfYEbow5NjkJVhws6Y400suMZMAijbaa1Z0EwxlwizlMuMsSMsB9dCj8Bt0joHXz0PqNg1,2021-07-16 00:21:56.178128,2020-09-29 12:22:21.170850
731615,2022-01-04,686595.739938268,GyHNZjWpw,OfPCiIaRF2TqAjNjZgpEUHLIGPnKvnq4F7eSQuR3Fjxa3WzkThHP9qVgy5I6q9K38cjN8eRjev7r8HFXC7flnatcxbMzsxp8zScrbD2gz4Kxk75RN5HFDlIZ6ZjA1eIbMgUa7ckAfljb9Z8sQH4c5aPZe4cdzCmS07NCJGHdG6Bqe4bMr,MJlGpah847o6qmctQ5krkkG3emyEI1Gcmiwt7h0xQ,2022-09-13 19:05:15.765285,2021-03-26 04:49:32.370780
165600,2021-07-05,109303.40252791537,T7yV2i,0Ti7eplH05WBcUhMXZ0JvvDqXoWcN0gVPXuzlPeo4aSL0bjTYcj1lrMOQRQWrujmwD1oDECxLiXulW2GPIDbELYO2loRDwQPDmWOaVTMaixWraykQqW1auMaAhFbNtYDrwDuyQB5DYwIDSONewK3KtmROv0f855yBoyNmJJC7ZRvnkDUzCDck3Oqhft6Wgh,RT7EQqyOgt72Tljt9o6qForVQGexTFm7vLpEqExQF2CBl0H2fuFdG9jfS2FeajMUIsnLsokRtedHFL1m,2022-12-16 17:45:06.934167,2019-12-02 14:38:15.189671
907633,2021-09-25,234040.67493257712,W4Fat1,qATamjI9B7woQ35bcAeywtJoyv4j9ZgS49b1EN5eleOIS44DvJDGPncsNeBlOrf0gIKzAZPI8iAe4RrbY65qiqdkc1D9IkFNQc757FMGNZTFgmg5fA2nXscs6lwO1cxmRaPeV4K6K5OsG3EUC3DijOhfLRD,VTbxsiE1Gc5YaXf6A7EYIo7E3zAx0q5Wqmimf8OCl3ngdz8SpUeAymi8jbxX7fmijkiUWVmLX6SAOaZJxjgSneUxnPApXDJqxfL3q5N8Js08NfM1wIi9mrkDrrOyrZw6RHL71oyZFvgg0pPUJWaeGWMGv59LEmH20sbm8X4I1hfyExUfkCLpZRvdVBuDWQIGc16P65JG3o1rbmKbIlPqJ8ilAqaGHoXYlshr5S1sUDEud655ni,2020-06-26 16:10:13.194595,2019-06-03 01:30:39.305728
389966,2023-09-23,970984.3831211532,F,4200H4vhqKE8BJQXibAZ6GgRCkLOQQqAtBtUI7uqwqtypqGh7NH4VBtyNUM7CBfPZDEKRCj6skw9vbjOzctXlbjuPDH4x8W4CZL94GWHqqCmFGTSxsgIy27mfdDI,JAmrFFV9eoXPnUhvc7LWZ16SreXHxRVMzB13HeWvYt3y7ygIvZ9bVoBPJ2IFRQhXY2OqEjPCCnGOa2ggQvV5d0FMOFFqXddq8nYP55pRuxLg0nCDlAJKEw92Q65SklNMT0GAngDCv018TDWfZv6qiLzqNxdK3VFXqC4AHZQ6pnZkb2w2j3wKuSBC15qM8WBQSDCMNaCuUHF1uVwhDgmyLagzLSQc3eFMRQCacn6iYLaP4bDayl,2022-08-10 22:24:30.246903,2022-06-30 17:18:03.341651
308307,2022-05-06,122.0773415994912,AB0A,d59cUDTiiMPZhR2OFwroOIiBORWfm53yMoJ2Scn6QIoYejzh83WdLqPINRZLjM3ekvsCEehhCHZYfwFN2i5dgwwmMhaY2VcxATFADzR5Xsv5qqGuwI6JY8qzgBlzFmtH5dq2y2Rmsk2fxQC34cloxL9KYS,Bg6Op3Z,2023-09-08 08:51:23.150645,2021-09-02 16:24:52.772260
57712,2022-04-28,242623.32046647687,62l2Pcw3T,q4LOmE78Gy1uZBm6h4XHaNVT9rY4nH82kLjdFc7ukKzykYkeglR08PPPcZoGJly4VjpmRPzJ7FXRqdarX2lA5IJvvPQWY55Txu1dxkcPtTlJXbL,ozJ155BJ0FIbjBDZ32MIf2U9wyeDoRosWxyLT4T094xnxE9mez8gVCheu,2021-06-20 19:38:31.780653,2022-01-16 17:58:02.898015
558258,2021-10-29,978608.3710980286,w,234MY9wY1OUG2ztkkFv1df8xxXX8gi9aGNCeziWxPEP7wdb,weczfDVKgHeZLL6TvAkwSEZbMwfmfEVaugMdIu94RrdUCJlz6vk5lbgwlB771znzPwmKLKTrF99RIA9sha4PUljstLyo28sNwJWbYVNoPediZKfXIKq,2019-03-12 18:02:06.352326,2019-04-02 22:54:41.025280
446709,2022-12-20,186390.46385497102,MwmhQ,9fXBNYQXyeE9oimGjOAvHpzwpDktbrgJjf48zPztVWYPzUoRBpKSL8fsFdvyo72AyqYJKR,khUHZ34SRF9DKBQ4UZYyOHfeJ9Cylm42JPGSK0kRzcEEJodAcH5XcDVuEnvFRjkCUDsnYV8VqFEwR7fC6mYtHLoMXhlHag5uCuKQZiXv1S9UprWRYu,2022-09-17 09:32:50.110957,2020-12-30 08:51:04.697562
776070,2021-08-05,219474.92086210617,0dzOHUN,aq1M7Gr1oJRkibx3x0rgwmApTAksAqufy96GvydoqzmSNI,PLvJCUuIRYwLk6iIVKS13UZN7CsOMfQnXZQ9j0Dw10R8DFqget4CZXkPNm90N89Vrs77WA12mfKAEuc4hxslHhUp2Nk2bSAyeyB9sR9KqFT3VbwGjNn6NwZhGcZTphlA6Zg0sy72KkglmX6zjG16C6VA9YA0aU3dNPeFB8CR9E1OfQRIgoss5OtjBB32QIan6YGVdJ5R5u0,2019-04-05 08:01:03.569543,2023-09-05 03:22:18.139255
182505,2021-02-05,910983.3183309638,LAENCpGA5t,rk4vlN2Agys3LrJlrtAuSUCQFaNnm3GDSwA6krxi9YleE5z7PpxocTvKpzj1b7irOrxMMEit2lNTt2pWabapjUZDfhcjKNoX8qZPntDp8rviwiogeBXbTmWJkLUW6EfQiw72UdsmiFelEbDSf8UHMQxuhbedHN0eZZDwZetmSMgLfI8qvOQytUBmHYGSXIjj7iYGmsihQe5ntixRdMnTKkSjHV1CwyXYLOfuxxN,ozqVOYOqUZ2HH8FEBH2q2oJAb2vxnclYIz7nrGxXKOYflcqntGlSkU501A578pBVlDGcpkQPIsYWvvqR7PlKMrMJJ4PeUS47tVGYGgSBmsHQCIga01me7atcTUfnPhimQ6VmikFeJFgV2UNNjwb6wYF2hTMpvbVlL4TueMWmp1bAApVUPalMSZ7GZE2CZ,2020-01-15 19:17:15.649477,2023-01-29 13:44:53.180168
